id,name,category,subcategory,address,lat,lng,phone,operating_hours,status,source_date
416,살구,공중화장실,공중화장실,경기도 수원시 영통구 매영로 366(영통동),37.2491686163,127.071585407,,상시,영업,20231219
417,현대홈타운(제2상가)(구 매탄시장),공중화장실,개방화장실,경기도 수원시 영통구 권광로 260번길 36(매탄동),37.2720753714,127.0386106101,,상시,영업,20231219
418,고등동행정복지센터,공중화장실,공중화장실,경기도 수원시 팔달구 고등로 37 (고등동),37.273473763,127.0011319258,,정시,영업,20231219
419,고렴,공중화장실,공중화장실,경기도 수원시 권선구 동수원로146번길(곡반정동),37.2406337249,127.0292077276,,상시,영업,20231219
420,고색충전소,공중화장실,공중화장실,경기도 수원시 권선구 권선로 252 (고색동),37.2575450226,126.979923449,,정시,영업,20231219
421,고색향토전시관,공중화장실,공중화장실,경기도 수원시 권선구 오목천로 276(고색동),37.2480898587,126.9903958121,,정시,영업,20231219
422,현대삼성주유소(태양제2),공중화장실,공중화장실,경기도 수원시 장안구 경수대로 1011 (송죽동),37.30613888,127.0008372203,,정시,영업,20231219
423,현충탑공원,공중화장실,공중화장실,경기도 수원시 팔달구 동수원로 335(인계동),37.25912249,127.0363439585,,상시,영업,20231219
424,전망좋은,공중화장실,공중화장실,경기도 수원시 팔달구 팔달산로 228(남창동),37.2798278688,127.011772471,,상시,영업,20231219
425,정다운,공중화장실,공중화장실,경기도 수원시 영통구 영통구 광교호수로 127(하동),37.2806790666,127.0659922329,,상시,영업,20231219
426,정자1동행정복지센터,공중화장실,공중화장실,경기도 수원시 장안구 정자로130번길 209(정자동),37.3022374934,126.9906399939,,정시,영업,20231219
427,정자2동행정복지센터,공중화장실,공중화장실,경기도 수원시 장안구 송정로24번길 34(정자동),37.2950772063,127.0004477336,,정시,영업,20231219
428,정자문화,공중화장실,공중화장실,경기도 수원시 장안구 이목로 24-25(정자1동),37.308851061,126.9858671084,,상시,영업,20231219
429,조원,공중화장실,공중화장실,경기도 수원시 장안구 금당로38번길7(조원동),37.3030995202,127.0156165375,,상시,영업,20231219
430,조원2동행정복지센터,공중화장실,공중화장실,경기도 수원시 장안구 송원로 109-5(조원동),37.3056169714,127.0096761895,,정시,영업,20231219
431,중보들A,공중화장실,공중화장실,경기도 수원시 권선구 산업로155번길 161(고색동),37.2463922494,126.9855362959,,상시,영업,20231219
432,중앙도서관,공중화장실,공중화장실,경기도 수원시 팔달구 팔달산로 318(교동),37.2735917508,127.0121398483,,정시,영업,20231219
433,지동행정복지센터,공중화장실,공중화장실,경기도 수원시 팔달구 세지로 339(지동),37.2815298942,127.0246664792,,정시,영업,20231219
434,지성,공중화장실,공중화장실,경기도 수원시 영통구 동탄지성로 520,37.2388256192,127.0463219917,,상시,영업,20231219
435,지에스칼텍스(주) 수원역주유소,공중화장실,공중화장실,경기도 수원시 권선구 덕영대로 1003 (세류동),37.259617987,127.0051027204,,상시,영업,20231219
436,지에스칼텍스(주) 영통주유소,공중화장실,공중화장실,경기도 수원시 영통구 청명로 107(영통동),37.2553680314,127.0759820531,,상시,영업,20231219
437,일담타워,공중화장실,개방화장실,경기도 수원시 권선구 금곡로118번길 10 (금곡동),37.2734486576,126.9429531065,,상시,영업,20231219
438,입북프라자,공중화장실,개방화장실,경기도 수원시 권선구 율전로 2(입북동),37.2947895631,126.9595954906,,상시,영업,20231219
439,화물자동차경기지부,공중화장실,개방화장실,경기도 수원시 장안구 경수대로 963(송죽동),37.3036155641,127.0052658992,,정시,영업,20231219
440,화서프라자,공중화장실,개방화장실,경기도 수원시 팔달구 동말로 84(화서동),37.2786207079,127.0032750293,,상시,영업,20231219
441,안동김씨현감공파빌딩,공중화장실,개방화장실,경기도 수원시 장안구 경수대로 1028,37.3072614851,126.9998593382,,정시,영업,20231219
442,센트럴프라자,공중화장실,개방화장실,경기도 수원시 영통구 센트럴타운로 106,37.2927256158,127.0501504055,,상시,영업,20231219
443,황골마을주공1단지,공중화장실,개방화장실,경기도 수원시 영통구 영통로 498,37.2625058339,127.0806899873,,상시,영업,20231219
444,광교나보나스퀘어,공중화장실,개방화장실,경기도 수원시 영통구 대학3로 7,37.2998423195,127.041984016,,상시,영업,20231219
445,(주) 휴세코 광교지점 희망주유소,공중화장실,공중화장실,경기도 수원시 영통구 광교호수로 124(하동),37.2792540077,127.0682226301,,상시,영업,20231219
446,(주)DOTD 수원몬스터 주유소,공중화장실,공중화장실,경기도 수원시 권선구 매송고색로 789 (고색동),37.2538495579,126.9903457425,,정시,영업,20231219
447,(주)마봉 구도일주유소 광교신도시,공중화장실,공중화장실,경기도 수원시 영통구 광교호수로 328-142(하동),37.2947546609,127.0875175521,,상시,영업,20231219
448,(주)미래석유 역전주유소,공중화장실,공중화장실,경기도 수원시 권선구 덕영대로 1000 (세류동),37.2601008576,127.0041748148,,상시,영업,20231219
449,(주)한미석유 성광주유소,공중화장실,공중화장실,경기도 수원시 영통구 창룡대로 243(이의동),37.2947781661,127.0354708224,,상시,영업,20231219
450,2002주유소,공중화장실,공중화장실,경기도 수원시 권선구 수인로 23 (서둔동),37.2701158162,126.9957514958,,정시,영업,20231219
451,호매실동행정복지센터,공중화장실,공중화장실,경기도 수원시 권선구 칠보로 161(호매실동),37.2662218375,126.9570365251,,정시,영업,20231219
452,곳집말,공중화장실,공중화장실,경기도 수원시 권선구 서수원로 71(평동),37.2359672069,126.9761935368,,상시,영업,20231219
453,광교2동행정복지센터,공중화장실,공중화장실,경기도 수원시 영통구 법조로149번길 155(하동),37.2922409767,127.0701228091,,정시,영업,20231219
454,라퍼스트,공중화장실,개방화장실,경기도 수원시 권선구 곡반정로160(곡반정동),37.2417440083,127.0341616765,,정시,영업,20231219
455,영흥수목원 전시온실,공중화장실,공중화장실,경기도 수원시 영통구 영통로 435,37.2642054059,127.0719964767,,정시,영업,20231219
456,LG빌리지종합상가,공중화장실,개방화장실,경기도 수원시 권선구 금곡로73번길 33,37.2709139053,126.9368472983,,정시,영업,20231219
457,홈플러스 원천점,공중화장실,공중화장실,경기도 수원시 영통구 중부대로 437(원천동),37.2700608855,127.0636056648,,정시,영업,20231219
458,화서1동행정복지센터,공중화장실,공중화장실,경기도 수원시 팔달구 동말로4번길 10(화서동),37.2764585981,126.99504368,,정시,영업,20231219
459,호매실장애인종합복지관 1층,공중화장실,공중화장실,경기도 수원시 권선구 호매실로 211(호매실동),37.2631644611,126.956675029,,정시,영업,20231219
460,화서제일주유소,공중화장실,공중화장실,경기도 수원시 팔달구 덕영대로749번길 2 (화서동),37.2801991643,126.9928866985,,정시,영업,20231219
